500 625  
485 292 10 1
269 292 2 1
485 334 1 1
294 334 9 1
485 465 6 1
485 173 5 1
269 276 3 1
334 194 8 1
179 276 4 1
328 276 9 1
177 465 2 1
335 177 4 1
179 223 5 1
338 173 8 1
304 179 3 1
72 179 10 1
443 485 2 1
3 223 4 1
470 72 7 1
423 223 4 1
338 357 7 1
32 179 6 1
177 105 1 1
32 209 3 1
194 458 8 1
177 144 5 1
21 173 2 1
32 186 9 1
485 479 1 1
485 422 7 1
292 99 1 1
59 269 4 1
347 72 3 1
470 440 3 1
422 346 8 1
470 148 8 1
329 269 3 1
480 357 6 1
271 329 9 1
270 347 4 1
443 122 10 1
485 20 8 1
432 105 7 1
3 380 8 1
179 120 5 1
87 485 6 1
222 59 8 1
21 278 7 1
278 73 7 1
39 59 3 1
297 465 2 1
61 99 5 1
277 72 2 1
363 334 7 1
19 363 5 1
479 390 1 1
473 422 5 1
419 59 10 1
33 334 5 1
173 250 10 1
499 120 8 1
269 412 4 1
113 278 9 1
169 222 8 1
33 171 4 1
200 269 10 1
372 223 1 1
335 327 6 1
162 357 9 1
150 250 7 1
204 276 1 1
61 254 7 1
390 172 6 1
444 304 8 1
473 368 8 1
125 223 3 1
412 495 9 1
373 223 6 1
124 372 3 1
402 304 9 1
254 405 2 1
207 338 8 1
382 444 1 1
282 329 8 1
462 171 4 1
87 385 7 1
177 370 3 1
381 370 7 1
277 410 7 1
370 348 10 1
270 258 10 1
207 411 4 1
372 26 4 1
45 120 6 1
315 33 4 1
56 204 9 1
123 297 3 1
173 109 6 1
178 269 1 1
420 178 5 1
198 297 4 1
51 209 4 1
444 467 5 1
334 457 3 1
496 169 3 1
416 346 7 1
73 104 6 1
278 267 2 1
33 166 2 1
137 45 10 1
267 375 5 1
123 361 8 1
81 173 7 1
276 424 10 1
107 148 4 1
200 245 8 1
30 346 5 1
146 124 10 1
390 359 4 1
221 3 1 1
149 162 10 1
500 194 1 1
330 32 9 1
278 127 3 1
495 134 7 1
363 453 9 1
270 434 10 1
406 245 3 1
26 378 7 1
155 277 10 1
30 398 4 1
60 59 7 1
210 470 8 1
151 378 9 1
254 97 2 1
414 370 8 1
3 341 5 1
23 137 9 1
71 496 7 1
348 157 10 1
292 184 9 1
289 282 1 1
198 68 7 1
409 122 8 1
147 222 3 1
119 223 8 1
370 287 6 1
245 288 9 1
51 126 9 1
40 334 1 1
392 200 6 1
186 413 9 1
166 417 9 1
32 429 5 1
91 443 2 1
403 3 5 1
318 56 8 1
205 81 8 1
335 474 4 1
138 335 5 1
227 398 7 1
351 186 2 1
373 95 5 1
444 253 5 1
417 89 9 1
144 6 3 1
207 404 1 1
380 494 2 1
229 19 9 1
375 249 9 1
258 201 8 1
238 443 3 1
429 182 8 1
414 454 2 1
452 32 5 1
39 468 10 1
147 41 3 1
138 131 3 1
127 128 7 1
119 460 1 1
432 340 6 1
413 64 10 1
249 175 5 1
232 119 4 1
432 272 1 1
232 65 7 1
146 299 10 1
177 17 8 1
473 283 1 1
144 451 9 1
383 271 2 1
238 10 8 1
499 360 3 1
322 134 3 1
135 61 7 1
437 17 6 1
189 135 10 1
323 147 2 1
27 221 1 1
229 264 9 1
122 482 6 1
454 319 4 1
32 491 6 1
231 19 10 1
386 271 9 1
22 485 3 1
338 234 4 1
205 310 4 1
493 81 3 1
453 374 7 1
398 364 7 1
67 304 8 1
202 6 6 1
31 126 9 1
248 351 6 1
459 97 2 1
136 485 9 1
96 411 4 1
416 154 10 1
267 174 4 1
235 452 8 1
43 405 9 1
454 497 9 1
216 33 2 1
338 114 3 1
276 110 1 1
328 317 6 1
401 39 4 1
99 430 9 1
34 317 1 1
275 95 6 1
500 488 10 1
30 397 1 1
103 114 8 1
172 70 3 1
50 328 1 1
283 196 1 1
471 287 3 1
370 77 3 1
338 12 1 1
114 477 5 1
357 118 10 1
209 244 2 1
167 32 1 1
328 439 6 1
393 229 8 1
98 270 9 1
351 116 2 1
374 190 4 1
172 152 3 1
240 155 10 1
288 273 7 1
78 19 1 1
193 440 2 1
63 253 7 1
84 457 6 1
500 379 5 1
423 54 1 1
308 97 6 1
453 188 3 1
83 103 4 1
386 306 9 1
56 333 5 1
252 328 9 1
10 263 3 1
439 395 5 1
208 357 8 1
112 70 8 1
297 376 1 1
231 369 10 1
16 364 2 1
208 408 7 1
73 464 4 1
276 37 6 1
126 79 7 1
247 272 10 1
34 2 4 1
448 229 4 1
239 416 3 1
293 240 8 1
377 277 9 1
433 373 10 1
376 142 2 1
70 436 3 1
32 295 7 1
98 159 4 1
191 127 10 1
142 311 9 1
31 313 5 1
431 231 6 1
13 468 3 1
304 268 9 1
261 258 9 1
174 158 10 1
418 491 3 1
177 320 1 1
351 324 6 1
237 84 5 1
451 371 5 1
438 247 5 1
436 53 8 1
148 156 10 1
302 381 1 1
329 35 9 1
30 133 6 1
31 331 5 1
35 94 5 1
34 111 4 1
86 385 8 1
99 455 9 1
206 406 2 1
8 26 8 1
466 79 8 1
55 439 4 1
362 155 6 1
143 83 9 1
155 139 5 1
394 338 7 1
164 19 8 1
300 112 9 1
90 278 2 1
145 128 1 1
113 445 4 1
426 315 10 1
273 115 6 1
312 380 4 1
152 354 5 1
121 306 2 1
136 85 3 1
85 197 10 1
369 396 1 1
231 449 9 1
456 393 4 1
316 105 10 1
51 102 8 1
179 11 8 1
341 242 5 1
255 94 1 1
390 49 8 1
358 126 3 1
399 71 5 1
358 92 4 1
143 355 7 1
359 38 8 1
325 454 3 1
423 469 3 1
478 312 8 1
262 462 2 1
345 462 8 1
211 149 5 1
86 266 5 1
21 153 8 1
169 117 5 1
414 246 3 1
415 156 2 1
168 249 9 1
390 441 8 1
35 101 2 1
105 307 8 1
461 194 10 1
120 57 8 1
140 125 5 1
420 7 3 1
297 217 1 1
422 483 4 1
486 457 4 1
115 265 9 1
386 69 9 1
225 277 5 1
472 205 10 1
170 79 6 1
484 133 7 1
259 30 6 1
240 62 3 1
388 31 10 1
365 2 3 1
228 23 10 1
183 395 10 1
20 226 4 1
120 29 3 1
290 496 7 1
259 384 2 1
230 420 2 1
356 90 4 1
309 393 9 1
108 499 5 1
292 1 2 1
339 277 10 1
106 283 5 1
160 158 9 1
486 9 7 1
428 142 10 1
15 69 5 1
498 22 5 1
142 241 9 1
412 14 7 1
100 160 8 1
342 90 10 1
447 190 4 1
426 284 9 1
20 487 5 1
88 460 1 1
5 217 5 1
59 280 5 1
343 174 1 1
196 353 7 1
304 199 10 1
396 257 9 1
425 136 3 1
92 25 9 1
130 485 1 1
442 445 2 1
176 123 8 1
62 66 2 1
383 44 8 1
27 305 8 1
318 203 9 1
475 324 10 1
400 496 10 1
75 315 1 1
341 185 3 1
258 141 8 1
89 435 2 1
165 443 2 1
314 174 5 1
463 11 8 1
279 194 2 1
481 197 4 1
220 467 3 1
219 205 8 1
490 472 8 1
162 367 8 1
275 391 6 1
112 4 9 1
427 356 2 1
36 220 4 1
437 215 5 1
246 129 9 1
57 212 3 1
9 58 7 1
412 251 1 1
337 481 2 1
375 260 10 1
177 285 1 1
340 281 10 1
106 350 10 1
166 46 4 1
332 273 9 1
224 487 2 1
426 214 3 1
181 248 3 1
236 397 8 1
28 324 1 1
476 305 4 1
20 192 7 1
4 180 6 1
498 352 7 1
116 489 2 1
421 97 2 1
116 450 3 1
329 344 10 1
112 213 5 1
220 298 6 1
76 331 6 1
282 286 7 1
296 89 6 1
222 321 2 1
24 182 8 1
238 326 10 1
160 163 8 1
187 68 1 1
195 33 9 1
492 456 10 1
495 407 7 1
145 74 10 1
42 224 9 1
255 80 2 1
234 233 10 1
11 336 2 1
269 301 1 1
161 249 3 1
256 424 3 1
231 366 8 1
132 44 3 1
52 244 8 1
48 4 1 1
193 18 9 1
82 141 8 1
389 252 8 1
446 313 7 1
218 270 7 1
409 47 8 1
349 41 8 1
334 274 1 1
303 189 10 1
93 343 2 1
387 358 10 1
279 291 5 1
243 396 2 1
242 16 6 1
137 322 4 1
333 421 4 1
257 29 4 1
235 397 7 1
337 205 4 1
478 171 2 1
440 11 9 1
43 104 2 1
241 411 1 1
439 464 3 1
87 175 6 1
412 123 2 1
150 153 5 1
387 183 2 1
253 364 10 1
45 420 1 1
384 69 7 1
480 186 1 1
116 79 10 1
380 139 5 1
157 313 1 1
139 252 9 1
167 214 8 1
135 184 7 1
386 392 4 1
101 293 4 1
390 105 8 1
119 57 5 1
482 55 2 1
389 310 8 1
416 159 1 1
279 71 10 1
51 373 2 1
376 226 6 1
365 176 8 1
278 237 2 1
150 129 3 1
438 411 9 1
54 160 7 1
79 155 10 1
190 284 1 1
223 158 5 1
486 411 5 1
184 363 3 1
125 386 4 1
302 295 9 1
305 365 8 1
497 317 1 1
354 202 10 1
307 143 5 1
132 204 4 1
144 309 8 1
116 279 1 1
322 414 5 1
319 375 1 1
242 355 7 1
88 150 3 1
280 52 3 1
96 343 10 1
196 17 10 1
84 463 2 1
