500 625
112 3 10 1
102 3 9 1
102 264 5 1
112 89 7 1
112 160 7 1
210 160 5 1
3 73 5 1
377 160 6 1
73 118 7 1
102 158 2 1
73 344 5 1
120 377 3 1
118 274 8 1
345 112 7 1
344 406 7 1
210 66 10 1
158 205 4 1
148 274 2 1
408 112 4 1
12 274 8 1
274 307 7 1
66 358 6 1
258 377 8 1
345 125 7 1
64 89 3 1
365 66 7 1
210 45 6 1
38 358 1 1
87 345 1 1
337 66 7 1
258 437 2 1
34 258 2 1
45 246 7 1
191 87 10 1
499 102 6 1
191 241 1 1
38 212 1 1
206 437 4 1
443 408 2 1
372 120 2 1
246 348 4 1
408 492 5 1
336 258 10 1
337 230 4 1
102 240 1 1
102 122 4 1
87 479 4 1
424 89 4 1
278 34 4 1
91 112 1 1
427 479 7 1
327 336 2 1
102 92 9 1
131 112 8 1
306 34 8 1
322 112 8 1
73 463 5 1
419 492 7 1
78 118 6 1
125 100 3 1
408 373 2 1
108 327 7 1
212 265 10 1
12 495 5 1
68 492 1 1
322 273 5 1
319 3 8 1
64 429 9 1
463 79 4 1
265 53 4 1
296 264 3 1
178 264 1 1
131 455 10 1
75 66 6 1
118 31 8 1
175 75 9 1
135 175 7 1
13 322 8 1
194 327 7 1
138 429 7 1
482 53 9 1
212 133 5 1
373 448 2 1
87 323 3 1
457 273 5 1
108 76 4 1
274 379 8 1
409 372 7 1
372 415 9 1
340 210 2 1
373 24 2 1
500 230 7 1
100 202 9 1
275 175 10 1
481 373 9 1
86 78 9 1
370 45 3 1
327 432 9 1
291 202 6 1
120 123 8 1
456 191 7 1
345 81 1 1
482 65 1 1
241 320 1 1
486 102 9 1
429 220 8 1
457 63 10 1
384 246 3 1
481 238 7 1
282 34 4 1
118 253 9 1
411 86 8 1
246 402 7 1
87 413 8 1
482 247 8 1
419 459 7 1
319 28 3 1
410 123 2 1
232 492 8 1
136 320 5 1
98 358 5 1
340 435 6 1
75 166 5 1
243 45 5 1
69 455 7 1
98 414 5 1
7 75 9 1
328 232 5 1
142 327 2 1
125 159 5 1
418 481 1 1
120 252 4 1
31 41 10 1
139 275 3 1
370 466 8 1
480 427 10 1
83 273 6 1
477 365 9 1
499 110 3 1
194 4 1 1
413 204 4 1
76 420 7 1
336 290 1 1
299 120 4 1
497 142 2 1
322 339 5 1
34 242 2 1
146 410 8 1
109 274 4 1
37 344 9 1
187 41 8 1
135 351 8 1
20 230 4 1
478 323 2 1
418 487 8 1
459 182 9 1
426 175 4 1
463 312 3 1
194 342 2 1
385 278 6 1
182 72 9 1
245 220 3 1
134 4 4 1
62 385 7 1
143 159 4 1
222 79 5 1
273 324 8 1
63 129 10 1
163 420 2 1
424 14 4 1
219 463 7 1
85 210 10 1
299 193 8 1
181 282 10 1
339 217 7 1
355 166 1 1
267 418 5 1
158 161 1 1
392 252 3 1
396 424 3 1
480 203 9 1
385 200 7 1
146 114 4 1
28 209 8 1
37 446 4 1
4 488 4 1
210 132 9 1
7 361 8 1
319 51 6 1
452 217 7 1
331 112 2 1
435 226 10 1
160 269 6 1
343 324 5 1
371 79 2 1
11 355 3 1
145 64 6 1
481 461 1 1
490 68 7 1
428 206 2 1
25 497 8 1
302 114 6 1
45 231 3 1
35 182 1 1
441 342 6 1
306 208 8 1
96 492 10 1
23 161 9 1
146 298 4 1
157 490 10 1
122 104 6 1
349 361 9 1
189 410 10 1
112 42 7 1
412 290 1 1
270 98 5 1
20 422 1 1
336 389 6 1
270 186 8 1
385 88 8 1
302 177 3 1
287 231 2 1
171 241 5 1
193 394 7 1
123 257 10 1
463 374 8 1
193 165 1 1
389 99 1 1
311 389 3 1
67 441 7 1
382 204 1 1
439 323 5 1
159 316 9 1
29 418 8 1
17 157 3 1
424 154 4 1
337 121 5 1
287 444 2 1
474 408 8 1
445 210 8 1
86 283 1 1
215 163 8 1
207 25 9 1
388 17 7 1
62 289 3 1
446 90 10 1
130 20 2 1
82 267 3 1
372 317 3 1
362 123 8 1
449 414 5 1
135 33 9 1
462 355 5 1
271 406 6 1
163 325 9 1
132 369 7 1
375 435 1 1
42 398 2 1
412 447 9 1
301 307 4 1
358 436 8 1
251 317 3 1
423 200 8 1
385 167 7 1
405 73 7 1
81 483 5 1
323 330 4 1
318 291 8 1
48 466 7 1
424 169 3 1
426 255 8 1
252 140 10 1
39 355 5 1
400 219 4 1
18 455 4 1
204 383 2 1
181 440 7 1
492 363 3 1
259 25 10 1
450 448 1 1
489 408 4 1
449 476 3 1
439 338 2 1
24 393 10 1
354 340 1 1
326 369 7 1
237 400 4 1
429 1 3 1
275 244 2 1
146 333 6 1
366 298 8 1
282 417 9 1
179 110 8 1
301 485 5 1
187 22 4 1
350 495 6 1
478 58 4 1
2 129 10 1
60 100 4 1
390 440 9 1
348 294 2 1
478 144 3 1
256 4 9 1
29 236 4 1
400 49 10 1
455 36 8 1
22 292 6 1
159 254 7 1
181 47 5 1
279 383 8 1
425 282 2 1
66 95 2 1
300 405 7 1
363 201 6 1
437 223 4 1
157 147 1 1
219 71 7 1
16 66 6 1
483 218 9 1
225 205 10 1
257 304 3 1
182 198 10 1
7 454 9 1
397 437 1 1
32 287 9 1
281 104 7 1
431 389 3 1
123 56 1 1
238 391 4 1
81 263 1 1
80 85 4 1
441 380 6 1
395 466 3 1
264 498 10 1
19 144 6 1
472 330 10 1
496 455 4 1
159 176 7 1
