500 2500   
194 175 4 1
175 275 5 1
194 50 8 1
290 175 4 1
275 221 1 1
290 82 8 1
50 41 1 1
275 83 7 1
82 330 6 1
3 83 1 1
490 3 10 1
359 330 8 1
490 466 2 1
290 236 9 1
343 83 6 1
236 189 8 1
258 221 10 1
359 347 1 1
153 466 3 1
175 26 10 1
339 236 5 1
163 41 5 1
290 291 8 1
445 175 2 1
41 326 1 1
105 26 10 1
105 481 5 1
326 113 6 1
198 445 6 1
216 41 5 1
359 159 3 1
50 173 3 1
275 467 6 1
490 55 5 1
3 71 7 1
216 165 4 1
173 432 2 1
153 431 6 1
347 393 1 1
147 41 5 1
216 142 7 1
194 360 10 1
431 398 8 1
499 159 1 1
113 95 7 1
95 184 1 1
275 250 6 1
258 32 4 1
467 110 1 1
329 198 8 1
165 341 7 1
357 110 10 1
371 82 9 1
341 154 8 1
393 195 3 1
455 339 7 1
82 254 2 1
161 445 8 1
152 41 6 1
393 372 7 1
182 393 6 1
154 40 4 1
405 55 1 1
393 213 3 1
311 254 10 1
153 77 7 1
175 263 7 1
303 372 10 1
50 179 5 1
189 204 5 1
236 459 7 1
372 253 10 1
303 450 10 1
154 59 10 1
105 81 3 1
358 77 6 1
455 132 1 1
44 3 10 1
338 339 9 1
127 339 8 1
466 377 7 1
326 321 10 1
360 293 2 1
295 113 7 1
197 213 8 1
308 95 7 1
432 130 7 1
97 77 7 1
204 73 9 1
405 475 10 1
17 347 10 1
445 453 9 1
293 242 2 1
129 110 3 1
348 26 10 1
258 279 7 1
450 313 3 1
432 449 6 1
271 321 6 1
283 184 2 1
358 352 9 1
213 200 3 1
197 389 7 1
233 283 9 1
496 161 9 1
95 52 7 1
429 17 2 1
299 293 6 1
139 163 1 1
120 163 8 1
343 387 8 1
424 182 8 1
392 313 4 1
281 389 7 1
178 360 3 1
291 25 1 1
449 374 2 1
178 426 1 1
299 92 2 1
197 151 6 1
177 311 5 1
401 83 3 1
254 214 4 1
473 352 7 1
81 375 8 1
429 193 1 1
285 258 4 1
37 496 3 1
232 50 7 1
137 127 5 1
389 56 8 1
321 122 3 1
449 45 6 1
124 139 10 1
488 232 8 1
367 40 5 1
198 5 5 1
333 129 6 1
221 492 6 1
29 127 5 1
200 19 4 1
6 44 7 1
377 49 9 1
471 250 7 1
372 417 3 1
313 64 10 1
437 308 4 1
490 493 4 1
83 400 7 1
200 340 10 1
5 54 4 1
462 182 3 1
384 213 5 1
244 122 1 1
338 33 4 1
90 426 5 1
378 329 4 1
195 298 2 1
179 190 4 1
403 194 8 1
389 410 4 1
254 109 1 1
487 25 8 1
238 95 5 1
283 406 6 1
76 499 2 1
159 434 5 1
229 163 8 1
401 458 7 1
359 21 4 1
271 30 9 1
329 284 7 1
202 30 8 1
34 488 1 1
360 119 5 1
138 298 5 1
265 120 7 1
458 413 5 1
283 60 10 1
338 88 6 1
3 123 2 1
455 428 4 1
52 439 1 1
353 333 1 1
101 147 3 1
327 130 9 1
177 85 3 1
491 340 3 1
320 340 9 1
182 107 3 1
308 386 8 1
193 494 3 1
167 358 8 1
326 442 3 1
431 261 4 1
338 10 9 1
267 10 1 1
193 447 2 1
178 382 6 1
232 209 2 1
419 283 10 1
217 413 2 1
18 123 10 1
28 26 9 1
416 432 8 1
281 421 1 1
223 413 5 1
455 464 2 1
80 416 2 1
167 485 7 1
318 233 4 1
470 432 8 1
374 185 2 1
433 193 6 1
262 298 1 1
245 41 7 1
263 96 3 1
237 496 3 1
485 465 6 1
304 271 2 1
431 72 1 1
293 58 7 1
125 485 4 1
400 457 1 1
302 154 7 1
285 65 10 1
101 476 4 1
341 212 5 1
289 374 10 1
124 74 7 1
23 329 3 1
285 420 10 1
51 491 4 1
212 297 8 1
161 203 6 1
214 174 6 1
418 348 4 1
25 160 4 1
147 362 9 1
456 165 6 1
47 418 2 1
455 270 2 1
220 357 1 1
391 29 9 1
304 247 2 1
277 247 7 1
433 334 4 1
388 229 6 1
179 276 4 1
328 276 9 1
107 48 1 1
277 381 5 1
395 387 3 1
51 286 6 1
231 185 6 1
98 177 10 1
54 12 5 1
116 393 7 1
261 415 6 1
441 275 5 1
463 476 10 1
350 238 10 1
412 6 4 1
79 496 10 1
299 208 3 1
22 458 9 1
151 335 4 1
158 389 8 1
100 441 7 1
198 145 8 1
107 497 4 1
259 18 10 1
66 202 7 1
274 293 10 1
356 371 7 1
307 270 5 1
43 40 3 1
470 472 9 1
44 264 4 1
394 179 5 1
219 391 8 1
225 137 8 1
256 200 3 1
14 416 10 1
388 366 3 1
70 459 6 1
119 168 3 1
144 450 1 1
196 193 1 1
84 359 7 1
406 27 8 1
77 251 10 1
406 369 4 1
234 432 2 1
486 73 8 1
175 427 4 1
117 122 6 1
57 185 6 1
18 246 1 1
378 325 1 1
160 316 7 1
398 135 2 1
143 79 8 1
21 206 9 1
263 252 5 1
425 247 10 1
278 214 8 1
136 304 4 1
17 36 5 1
363 330 2 1
427 39 9 1
66 61 1 1
3 75 9 1
211 246 1 1
18 222 6 1
280 400 6 1
121 137 9 1
485 91 2 1
218 105 1 1
352 364 2 1
107 134 1 1
279 166 6 1
105 477 10 1
131 54 5 1
133 204 9 1
41 188 4 1
476 157 1 1
120 89 4 1
180 326 10 1
350 255 7 1
499 423 7 1
62 369 9 1
319 91 8 1
351 494 3 1
275 260 4 1
155 341 2 1
377 16 7 1
414 76 8 1
301 245 3 1
445 146 4 1
225 115 6 1
306 348 3 1
495 439 2 1
425 266 2 1
186 423 5 1
173 239 10 1
90 68 1 1
448 25 4 1
75 461 8 1
446 338 8 1
84 452 6 1
291 390 8 1
346 400 5 1
30 482 10 1
207 220 5 1
240 175 9 1
373 168 1 1
187 194 10 1
487 483 9 1
389 31 6 1
493 379 9 1
413 331 1 1
165 407 4 1
438 21 4 1
53 493 10 1
469 378 1 1
244 227 7 1
169 284 6 1
403 226 7 1
167 230 4 1
4 52 7 1
38 462 2 1
257 469 4 1
485 422 7 1
269 194 10 1
359 380 4 1
460 380 3 1
7 107 6 1
440 116 5 1
470 148 8 1
141 90 8 1
411 403 5 1
114 203 7 1
342 233 4 1
108 277 1 1
480 357 6 1
210 393 1 1
255 11 3 1
200 273 7 1
154 314 2 1
444 364 3 1
395 312 4 1
443 122 10 1
176 343 6 1
201 262 4 1
107 368 7 1
398 13 7 1
478 368 10 1
79 361 1 1
401 149 1 1
447 170 7 1
485 20 8 1
353 199 8 1
439 430 5 1
266 9 7 1
378 24 8 1
8 312 8 1
99 144 5 1
344 149 2 1
8 435 6 1
370 252 1 1
94 120 8 1
417 118 6 1
207 172 5 1
171 9 10 1
167 288 4 1
162 350 7 1
337 116 1 1
133 345 6 1
87 485 6 1
369 409 5 1
61 86 1 1
278 310 8 1
80 241 9 1
315 39 2 1
300 298 2 1
484 363 7 1
126 455 5 1
361 436 8 1
479 390 1 1
227 35 10 1
422 235 9 1
327 385 10 1
355 88 1 1
78 175 9 1
264 376 9 1
97 336 1 1
67 94 8 1
296 189 6 1
160 192 1 1
156 188 5 1
150 250 7 1
317 61 6 1
500 262 4 1
304 399 5 1
299 128 10 1
434 324 10 1
454 425 7 1
233 2 8 1
316 248 6 1
104 128 1 1
62 106 9 1
304 408 8 1
282 329 8 1
370 323 1 1
140 192 8 1
134 93 2 1
431 272 7 1
218 489 4 1
191 372 1 1
120 287 2 1
438 468 9 1
301 112 6 1
354 98 2 1
209 164 6 1
145 215 7 1
249 221 7 1
110 349 9 1
59 322 5 1
93 102 2 1
498 23 3 1
