500 625 
340 471 4 1 
471 344 2 1 
340 427 8 1 
344 483 10 1 
471 398 5 1 
483 104 3 1 
13 344 5 1 
137 398 8 1 
144 13 3 1 
277 483 10 1 
483 203 5 1 
471 444 9 1 
104 15 6 1 
277 84 6 1 
344 68 4 1 
269 203 3 1 
471 146 8 1 
325 146 9 1 
483 199 7 1 
440 340 9 1 
335 325 2 1 
340 259 4 1 
246 335 6 1 
13 186 9 1 
203 326 3 1 
471 25 8 1 
402 471 2 1 
277 180 8 1 
15 484 3 1 
206 186 5 1 
440 176 9 1 
474 203 5 1 
16 68 7 1 
144 324 6 1 
255 16 2 1 
68 285 9 1 
68 475 6 1 
302 483 2 1 
439 104 3 1 
483 4 6 1 
186 33 4 1 
4 463 5 1 
255 208 9 1 
180 105 8 1 
246 63 10 1 
38 324 3 1 
464 13 1 1 
59 259 3 1 
402 290 10 1 
225 325 7 1 
104 196 2 1 
438 208 9 1 
210 344 5 1 
318 326 9 1 
285 158 4 1 
190 104 4 1 
471 215 5 1 
427 28 2 1 
158 221 2 1 
187 444 3 1 
196 35 7 1 
84 24 8 1 
215 248 1 1 
158 91 4 1 
431 344 7 1 
16 116 3 1 
132 463 9 1 
226 438 8 1 
9 137 10 1 
256 248 9 1 
484 382 2 1 
196 387 4 1 
187 434 5 1 
186 347 10 1 
326 314 1 1 
314 77 1 1 
104 379 8 1 
325 34 2 1 
247 471 4 1 
226 304 1 1 
158 135 1 1 
238 190 9 1 
304 480 2 1 
10 35 4 1 
429 144 4 1 
228 269 3 1 
348 340 10 1 
475 214 3 1 
131 347 8 1 
453 38 10 1 
426 215 7 1 
484 213 8 1 
146 201 8 1 
35 498 2 1 
429 250 2 1 
256 71 9 1 
71 267 4 1 
146 164 2 1 
484 74 10 1 
290 322 8 1 
135 253 6 1 
75 325 2 1 
81 453 1 1 
121 471 3 1 
325 60 6 1 
426 80 3 1 
47 471 2 1 
183 318 5 1 
204 158 1 1 
225 281 6 1 
319 164 5 1 
210 159 6 1 
214 130 9 1 
427 437 4 1 
303 105 7 1 
91 442 1 1 
84 107 4 1 
359 429 7 1 
168 285 6 1 
104 56 9 1 
249 429 5 1 
314 458 4 1 
196 396 3 1 
65 164 9 1 
402 400 5 1 
475 98 8 1 
431 235 9 1 
167 267 4 1 
310 104 1 1 
438 244 2 1 
453 45 6 1 
246 482 3 1 
159 20 3 1 
119 199 8 1 
47 476 2 1 
234 304 6 1 
374 379 3 1 
88 482 8 1 
24 371 7 1 
290 372 9 1 
346 146 3 1 
160 318 3 1 
274 168 1 1 
422 234 4 1 
325 467 9 1 
201 184 8 1 
405 458 8 1 
341 464 4 1 
119 55 6 1 
386 304 6 1 
426 37 8 1 
244 430 9 1 
145 379 6 1 
181 24 10 1 
227 471 3 1 
13 219 5 1 
253 299 2 1 
448 277 4 1 
10 443 9 1 
464 239 7 1 
301 132 9 1 
433 340 6 1 
28 268 8 1 
263 277 2 1 
37 237 6 1 
393 37 10 1 
429 161 2 1 
170 225 10 1 
26 237 6 1 
216 26 8 1 
249 336 6 1 
252 246 9 1 
205 402 2 1 
9 265 2 1 
121 152 4 1 
216 72 10 1 
380 104 3 1 
190 117 9 1 
83 238 2 1 
98 262 2 1 
269 452 9 1 
420 439 8 1 
462 259 2 1 
265 491 8 1 
116 419 7 1 
373 387 1 1 
267 490 9 1 
112 72 8 1 
7 463 4 1 
270 326 7 1 
116 191 2 1 
121 122 10 1 
