N 100
E 0 1 17
E 0 4 16
E 0 38 18
E 0 70 5
E 0 7 18
E 0 75 14
E 0 79 5
E 0 80 8
E 0 52 10
E 0 23 17
E 0 47 16
E 0 60 10
E 0 93 5
E 0 62 10
E 1 33 8
E 1 87 7
E 1 70 11
E 1 38 11
E 1 7 5
E 1 75 9
E 1 47 8
E 1 48 17
E 1 50 12
E 1 83 14
E 1 23 7
E 1 88 12
E 1 58 17
E 1 93 16
E 1 62 7
E 2 18 3
E 3 73 8
E 3 51 18
E 3 84 6
E 3 85 12
E 3 22 18
E 3 94 19
E 3 31 16
E 4 35 12
E 4 70 16
E 4 38 16
E 4 39 18
E 4 9 12
E 4 74 10
E 4 75 14
E 4 15 10
E 4 80 19
E 4 19 10
E 4 52 16
E 4 54 19
E 4 57 19
E 4 90 17
E 4 79 12
E 4 60 19
E 4 62 18
E 4 95 14
E 5 32 13
E 5 65 8
E 5 66 13
E 5 69 12
E 5 6 16
E 5 40 12
E 5 96 11
E 5 42 19
E 5 43 13
E 5 13 10
E 5 25 17
E 5 26 14
E 5 95 19
E 6 32 2
E 6 65 11
E 6 66 2
E 6 34 8
E 6 69 5
E 6 40 17
E 6 11 12
E 6 13 10
E 6 14 4
E 6 43 5
E 6 35 18
E 6 54 17
E 6 24 13
E 6 25 19
E 6 26 10
E 7 33 6
E 7 75 14
E 7 70 14
E 7 38 16
E 7 23 2
E 7 47 4
E 7 48 19
E 7 50 16
E 7 83 10
E 7 87 4
E 7 88 7
E 7 58 17
E 7 93 16
E 7 62 9
E 8 96 17
E 8 67 13
E 8 68 10
E 8 40 16
E 8 81 9
E 8 91 19
E 8 25 14
E 8 27 18
E 9 32 19
E 9 34 14
E 9 35 2
E 9 38 18
E 9 74 15
E 9 43 14
E 9 13 12
E 9 14 19
E 9 15 18
E 9 75 19
E 9 19 7
E 9 54 14
E 9 95 7
E 10 64 13
E 10 33 19
E 10 71 9
E 10 77 18
E 10 61 14
E 10 48 13
E 10 83 17
E 10 56 16
E 10 89 16
E 10 58 10
E 10 29 11
E 10 94 18
E 11 32 15
E 11 34 8
E 11 66 15
E 11 69 18
E 11 43 14
E 11 13 19
E 11 14 8
E 11 19 19
E 11 54 11
E 11 24 2
E 12 37 8
E 12 85 18
E 12 45 17
E 13 32 8
E 13 65 12
E 13 34 10
E 13 35 11
E 13 69 11
E 13 40 18
E 13 43 5
E 13 66 9
E 13 14 12
E 13 19 16
E 13 54 17
E 13 24 18
E 13 26 16
E 13 95 14
E 14 32 7
E 14 65 16
E 14 34 5
E 14 35 17
E 14 69 10
E 14 43 7
E 14 66 7
E 14 19 19
E 14 54 13
E 14 24 8
E 14 26 14
E 15 35 18
E 15 39 9
E 15 74 4
E 15 79 16
E 15 19 12
E 15 52 15
E 15 54 16
E 15 57 9
E 15 90 6
E 15 60 19
E 16 44 12
E 16 46 6
E 16 20 14
E 16 86 12
E 16 55 10
E 16 88 17
E 16 63 16
E 17 49 11
E 17 78 15
E 17 21 8
E 17 30 5
E 17 31 10
E 18 57 19
E 18 90 19
E 19 34 13
E 19 35 6
E 19 74 8
E 19 43 17
E 19 54 8
E 19 24 17
E 19 90 18
E 19 95 14
E 20 63 17
E 20 44 19
E 20 46 18
E 20 55 3
E 21 91 14
E 21 78 10
E 21 49 7
E 21 82 14
E 21 27 14
E 21 92 19
E 21 30 9
E 21 31 14
E 22 99 14
E 22 73 15
E 22 45 5
E 22 51 3
E 22 84 12
E 22 85 12
E 22 56 19
E 22 28 3
E 22 94 14
E 23 33 9
E 23 70 13
E 23 38 18
E 23 75 15
E 23 47 2
E 23 50 18
E 23 83 11
E 23 87 6
E 23 88 7
E 23 58 19
E 23 93 15
E 23 62 10
E 24 32 15
E 24 34 8
E 24 35 18
E 24 69 19
E 24 43 14
E 24 66 15
E 24 54 9
E 25 32 17
E 25 65 10
E 25 66 17
E 25 69 13
E 25 40 5
E 25 96 16
E 25 81 16
E 25 26 9
E 26 32 9
E 26 65 6
E 26 34 18
E 26 69 5
E 26 40 8
