100 506
1 67 14 1
1 100 18 1
1 69 12 1
1 13 11 1
1 16 10 1
1 52 10 1
1 85 15 1
1 24 14 1
1 59 15 1
1 61 12 1
1 63 14 1
2 57 16 1
2 76 17 1
2 72 16 1
2 30 4 1
2 46 19 1
3 98 16 1
3 99 18 1
3 4 1 1
3 5 16 1
3 6 17 1
3 7 14 1
3 9 4 1
3 12 6 1
3 14 11 1
3 73 14 1
3 51 12 1
3 21 4 1
3 95 14 1
3 58 7 1
3 27 11 1
3 60 18 1
3 31 10 1
3 64 10 1
4 98 17 1
4 5 17 1
4 6 17 1
4 7 15 1
4 9 3 1
4 12 5 1
4 14 10 1
4 73 15 1
4 51 10 1
4 21 3 1
4 95 13 1
4 58 9 1
4 27 12 1
4 60 18 1
4 31 9 1
4 64 9 1
5 99 3 1
5 7 9 1
5 41 11 1
5 76 18 1
5 46 15 1
5 73 6 1
5 58 14 1
5 27 18 1
6 36 13 1
6 7 11 1
6 73 14 1
6 12 17 1
6 14 10 1
6 81 7 1
6 51 15 1
6 21 19 1
6 90 15 1
6 60 1 1
6 31 17 1
7 99 9 1
7 73 3 1
7 12 18 1
7 14 15 1
7 81 16 1
7 9 18 1
7 21 18 1
7 58 17 1
7 60 12 1
8 66 18 1
8 37 12 1
8 71 19 1
8 43 17 1
8 77 12 1
8 83 18 1
8 20 19 1
8 54 13 1
8 55 10 1
9 98 15 1
9 73 18 1
9 12 5 1
9 14 12 1
9 51 11 1
9 21 1 1
9 95 10 1
9 58 8 1
9 27 11 1
9 31 9 1
9 64 6 1
10 74 18 1
10 48 17 1
10 50 14 1
10 91 10 1
10 92 8 1
10 32 14 1
11 35 9 1
11 36 15 1
11 18 11 1
11 47 18 1
11 82 18 1
11 89 10 1
11 90 13 1
12 73 19 1
12 14 8 1
12 51 6 1
12 21 4 1
12 95 12 1
12 87 19 1
12 58 13 1
12 27 16 1
12 60 18 1
12 31 3 1
12 64 9 1
13 67 3 1
13 68 19 1
13 69 4 1
13 16 18 1
13 100 9 1
13 52 10 1
13 24 13 1
13 59 8 1
13 61 19 1
13 63 8 1
14 36 18 1
14 73 18 1
14 81 17 1
14 18 18 1
14 51 5 1
14 21 11 1
14 90 19 1
14 58 19 1
14 60 10 1
14 31 7 1
14 64 18 1
15 44 5 1
15 78 6 1
15 84 13 1
15 22 12 1
15 88 9 1
15 25 15 1
15 28 13 1
15 29 11 1
16 68 15 1
16 39 17 1
16 79 17 1
16 85 5 1
16 87 11 1
16 24 11 1
16 94 17 1
17 33 9 1
17 34 5 1
17 75 4 1
17 70 6 1
17 62 16 1
18 65 17 1
18 35 6 1
18 39 13 1
18 79 11 1
18 51 16 1
18 87 18 1
18 89 8 1
18 94 13 1
18 31 18 1
19 66 10 1
19 71 5 1
19 72 15 1
19 83 4 1
19 20 13 1
19 55 16 1
19 57 14 1
20 66 19 1
20 37 12 1
20 71 8 1
20 72 5 1
20 41 17 1
20 76 8 1
20 46 12 1
20 83 12 1
20 54 13 1
20 55 9 1
20 57 9 1
20 30 19 1
21 98 17 1
21 73 19 1
21 51 10 1
21 95 10 1
21 58 10 1
21 27 12 1
21 31 7 1
21 64 6 1
22 36 14 1
22 38 19 1
22 44 7 1
22 78 6 1
22 84 12 1
22 88 7 1
22 90 13 1
22 28 19 1
22 29 10 1
23 65 7 1
23 42 3 1
23 80 9 1
23 50 19 1
23 74 15 1
23 89 17 1
23 48 16 1
23 93 7 1
24 67 14 1
24 68 6 1
24 69 18 1
24 39 17 1
24 79 19 1
24 85 15 1
24 87 19 1
24 94 17 1
25 44 19 1
25 45 7 1
25 78 19 1
25 84 18 1
25 86 12 1
25 56 16 1
25 88 19 1
25 28 8 1
25 29 17 1
25 62 17 1
25 96 11 1
26 97 1 1
26 43 13 1
26 77 10 1
26 40 14 1
27 98 4 1
27 37 18 1
27 41 16 1
27 43 11 1
27 77 18 1
27 46 19 1
27 54 17 1
27 58 4 1
27 95 14 1
27 64 10 1
28 33 19 1
28 44 13 1
28 45 15 1
28 78 14 1
28 84 9 1
28 86 19 1
28 88 12 1
28 29 9 1
28 96 7 1
