100 535
1 2 17 1
1 5 16 1
1 39 18 1
1 71 5 1
1 8 18 1
1 76 14 1
1 80 5 1
1 81 8 1
1 53 10 1
1 24 17 1
1 48 16 1
1 61 10 1
1 94 5 1
1 63 10 1
2 34 8 1
2 88 7 1
2 71 11 1
2 39 11 1
2 8 5 1
2 76 9 1
2 48 8 1
2 49 17 1
2 51 12 1
2 84 14 1
2 24 7 1
2 89 12 1
2 59 17 1
2 94 16 1
2 63 7 1
3 19 3 1
4 74 8 1
4 52 18 1
4 85 6 1
4 86 12 1
4 23 18 1
4 95 19 1
4 32 16 1
5 36 12 1
5 71 16 1
5 39 16 1
5 40 18 1
5 10 12 1
5 75 10 1
5 76 14 1
5 16 10 1
5 81 19 1
5 20 10 1
5 53 16 1
5 55 19 1
5 58 19 1
5 91 17 1
5 80 12 1
5 61 19 1
5 63 18 1
5 96 14 1
6 33 13 1
6 66 8 1
6 67 13 1
6 70 12 1
6 7 16 1
6 41 12 1
6 97 11 1
6 43 19 1
6 44 13 1
6 14 10 1
6 26 17 1
6 27 14 1
6 96 19 1
7 33 2 1
7 66 11 1
7 67 2 1
7 35 8 1
7 70 5 1
7 41 17 1
7 12 12 1
7 14 10 1
7 15 4 1
7 44 5 1
7 36 18 1
7 55 17 1
7 25 13 1
7 26 19 1
7 27 10 1
8 34 6 1
8 76 14 1
8 71 14 1
8 39 16 1
8 24 2 1
8 48 4 1
8 49 19 1
8 51 16 1
8 84 10 1
8 88 4 1
8 89 7 1
8 59 17 1
8 94 16 1
8 63 9 1
9 97 17 1
9 68 13 1
9 69 10 1
9 41 16 1
9 82 9 1
9 92 19 1
9 26 14 1
9 28 18 1
10 33 19 1
10 35 14 1
10 36 2 1
10 39 18 1
10 75 15 1
10 44 14 1
10 14 12 1
10 15 19 1
10 16 18 1
10 76 19 1
10 20 7 1
10 55 14 1
10 96 7 1
11 65 13 1
11 34 19 1
11 72 9 1
11 78 18 1
11 62 14 1
11 49 13 1
11 84 17 1
11 57 16 1
11 90 16 1
