25 69
1 6 7 1
1 10 3 1
1 13 4 1
1 18 6 1
1 20 5 1
1 22 4 1
1 25 7 1
2 17 2 1
2 25 6 1
2 5 5 1
2 6 6 1
2 23 5 1
3 9 4 1
3 24 5 1
3 12 2 1
3 16 4 1
4 7 1 1
4 8 6 1
4 9 5 1
4 14 4 1
4 19 2 1
4 21 5 1
4 24 6 1
5 6 2 1
5 10 6 1
5 11 5 1
5 13 7 1
5 17 7 1
5 23 3 1
5 25 2 1
6 10 4 1
6 11 3 1
6 13 5 1
6 17 7 1
6 23 5 1
6 25 1 1
7 8 6 1
7 9 6 1
7 14 6 1
7 19 2 1
7 21 6 1
7 24 6 1
8 19 4 1
9 12 7 1
9 21 4 1
9 14 6 1
9 24 3 1
10 25 3 1
10 11 5 1
10 20 7 1
10 13 1 1
10 22 6 1
11 25 3 1
11 13 4 1
12 24 7 1
12 16 1 1
13 25 4 1
14 19 5 1
14 21 2 1
15 18 2 1
15 20 7 1
15 22 6 1
18 20 5 1
18 22 4 1
19 21 6 1
20 22 1 1
21 24 7 1
23 25 5 1
23 24 5 1
4
15 14
14 10
10 24
9 20
6
1
13
499
