N 500
E 0 1 384.148295
E 0 34 16.673578
E 0 194 41.619718
E 0 422 31.245430
E 0 361 41.780995
E 0 490 32.464130
E 0 427 43.478600
E 0 460 37.142051
E 0 173 29.930085
E 0 463 5.358025
E 0 464 212.954914
E 0 369 42.309380
E 0 188 44.556318
E 0 370 28.230102
E 0 468 256.891385
E 0 85 21.038811
E 0 467 7.315611
E 0 60 16.854914
E 0 318 44.152801
E 0 319 40.813619
E 1 64 11.700044
E 1 35 28.726339
E 1 3 468.765116
E 1 101 21.767434
E 1 131 31.909594
E 1 454 33.557778
E 1 232 33.614886
E 1 472 26.035811
E 1 302 44.494927
E 1 111 38.852841
E 1 246 40.816412
E 1 87 19.881386
E 1 342 25.517567
E 1 441 15.972545
E 1 218 11.971963
E 1 220 66.431574
E 1 349 36.692814
E 1 287 36.810381
E 2 128 32.318816
E 2 321 7.691993
E 2 324 215.375501
E 2 5 105.080224
E 2 362 24.424230
E 2 81 27.743993
E 2 307 26.112055
E 2 283 43.630760
E 3 353 33.471505
E 3 322 13.753336
E 3 7 337.885686
E 3 72 18.681335
E 3 135 25.019755
E 3 112 26.283229
E 3 82 22.841060
E 3 147 22.325357
E 3 341 42.168194
E 3 278 12.565500
E 3 89 36.875207
E 3 282 309.360768
E 3 381 44.240950
E 4 103 41.049688
E 4 9 202.595549
E 4 170 33.265359
E 4 139 41.714348
E 4 430 24.622520
E 4 239 37.364065
E 5 96 18.987954
E 5 195 37.397479
E 5 355 44.160448
E 5 198 27.790303
E 5 391 25.339624
E 5 136 14.305414
E 5 11 173.617352
E 5 142 264.451682
E 5 398 33.090338
E 5 117 37.496117
E 5 184 19.199774
E 5 249 28.754258
E 5 347 18.603482
E 5 124 10.309565
E 5 350 43.602057
E 6 160 34.468155
E 6 129 39.672016
E 6 130 41.213680
E 6 320 30.048232
E 6 164 37.557970
E 6 419 5.515395
E 6 262 36.260892
E 6 167 33.715552
E 6 326 17.500761
E 6 327 32.281019
E 6 426 49.557380
E 6 359 5.827693
E 6 392 34.240526
E 6 13 375.625933
E 6 365 28.889418
E 6 424 24.334829
E 6 208 18.029420
E 6 432 43.535039
E 6 340 24.648979
E 6 344 31.759883
E 6 29 16.746930
E 7 192 10.600185
E 7 65 37.388453
E 7 417 22.498400
E 7 67 33.871940
E 7 450 27.182835
E 7 481 18.842575
E 7 486 40.180753
E 7 200 342.840059
E 7 169 43.606255
E 7 109 21.017996
E 7 15 201.607650
E 7 466 35.148714
E 7 157 15.227107
E 7 187 35.740944
E 7 125 44.403290
E 7 30 38.502192
E 8 288 44.227770
E 8 97 44.085410
E 8 354 17.463724
E 8 384 12.746140
E 8 132 12.481145
E 8 421 42.103831
E 8 168 28.334388
E 8 73 37.292690
E 8 201 27.786070
E 8 203 36.991711
E 8 331 18.180634
E 8 425 41.107200
E 8 492 32.327937
E 8 17 225.493226
E 8 340 199.098945
E 8 284 28.691065
E 8 61 35.592594
E 9 96 38.158816
E 9 226 12.843507
E 9 355 22.418624
E 9 41 35.840832
E 9 489 28.252673
E 9 236 245.058512
E 9 19 405.043662
E 9 217 36.667996
E 9 477 41.812103
E 10 257 23.470883
E 10 229 16.932484
E 10 426 36.360239
E 10 462 34.048566
E 10 21 139.758394
E 10 57 27.692600
E 10 413 22.004719
E 10 414 42.966899
E 11 481 315.873683
E 11 390 22.107340
E 11 393 26.786543
E 11 235 37.914535
E 11 206 14.140382
E 11 84 41.871896
E 11 372 43.798767
E 11 469 5.389170
E 11 23 372.691550
E 11 24 17.785559
E 11 409 28.360215
E 11 156 23.659481
E 11 158 42.903147
E 12 121 37.815008
E 12 390 40.685728
E 12 393 35.173589
