N 500
E 484 291 10
E 268 291 2
E 484 333 1
E 293 333 9
E 484 464 6
E 484 172 5
E 268 275 3
E 333 193 8
E 178 275 4
E 327 275 9
E 176 464 2
E 334 176 4
E 178 222 5
E 337 172 8
E 303 178 3
E 71 178 10
E 442 484 2
E 2 222 4
E 469 71 7
E 422 222 4
E 337 356 7
E 31 178 6
E 176 104 1
E 31 208 3
E 193 457 8
E 176 143 5
E 20 172 2
E 31 185 9
E 484 478 1
E 484 421 7
E 291 98 1
E 58 268 4
E 346 71 3
E 469 439 3
E 421 345 8
E 469 147 8
E 328 268 3
E 479 356 6
E 270 328 9
E 269 346 4
E 442 121 10
E 484 19 8
E 431 104 7
E 2 379 8
E 178 119 5
E 86 484 6
E 221 58 8
E 20 277 7
E 277 72 7
E 38 58 3
E 296 464 2
E 60 98 5
E 276 71 2
E 362 333 7
E 18 362 5
E 478 389 1
E 472 421 5
E 418 58 10
E 32 333 5
E 172 249 10
E 498 119 8
E 268 411 4
E 112 277 9
E 168 221 8
E 32 170 4
E 199 268 10
E 371 222 1
E 334 326 6
E 161 356 9
E 149 249 7
E 203 275 1
E 60 253 7
E 389 171 6
E 443 303 8
E 472 367 8
E 124 222 3
E 411 494 9
E 372 222 6
E 123 371 3
E 401 303 9
E 253 404 2
E 206 337 8
E 381 443 1
E 281 328 8
E 461 170 4
E 86 384 7
E 176 369 3
E 380 369 7
E 276 409 7
E 369 347 10
E 269 257 10
E 206 410 4
E 371 25 4
E 44 119 6
E 314 32 4
E 55 203 9
E 122 296 3
E 172 108 6
E 177 268 1
E 419 177 5
E 197 296 4
E 50 208 4
E 443 466 5
E 333 456 3
E 495 168 3
E 415 345 7
E 72 103 6
E 277 266 2
E 32 165 2
E 136 44 10
E 266 374 5
E 122 360 8
E 80 172 7
E 275 423 10
E 106 147 4
E 199 244 8
E 29 345 5
E 145 123 10
E 389 358 4
E 220 2 1
E 148 161 10
E 499 193 1
E 329 31 9
E 277 126 3
E 494 133 7
E 362 452 9
E 269 433 10
E 405 244 3
E 25 377 7
E 154 276 10
E 29 397 4
E 59 58 7
E 209 469 8
E 150 377 9
E 253 96 2
E 413 369 8
E 2 340 5
E 22 136 9
E 70 495 7
E 347 156 10
E 291 183 9
E 288 281 1
E 197 67 7
E 408 121 8
E 146 221 3
E 118 222 8
E 369 286 6
E 244 287 9
E 50 125 9
E 39 333 1
E 391 199 6
E 185 412 9
E 165 416 9
E 31 428 5
E 90 442 2
E 402 2 5
E 317 55 8
E 204 80 8
E 334 473 4
E 137 334 5
E 226 397 7
E 350 185 2
E 372 94 5
E 443 252 5
E 416 88 9
E 143 5 3
E 206 403 1
E 379 493 2
E 228 18 9
E 374 248 9
E 257 200 8
E 237 442 3
E 428 181 8
E 413 453 2
E 451 31 5
E 38 467 10
E 146 40 3
E 137 130 3
E 126 127 7
E 118 459 1
E 431 339 6
E 412 63 10
E 248 174 5
E 231 118 4
E 431 271 1
E 231 64 7
E 145 298 10
E 176 16 8
E 472 282 1
E 143 450 9
E 382 270 2
E 237 9 8
E 498 359 3
E 321 133 3
E 134 60 7
E 436 16 6
E 188 134 10
E 322 146 2
E 26 220 1
E 228 263 9
E 121 481 6
E 453 318 4
E 31 490 6
E 230 18 10
E 385 270 9
E 21 484 3
E 337 233 4
E 204 309 4
E 492 80 3
E 452 373 7
E 397 363 7
E 66 303 8
E 201 5 6
E 30 125 9
E 247 350 6
E 458 96 2
E 135 484 9
E 95 410 4
E 415 153 10
E 266 173 4
E 234 451 8
E 42 404 9
E 453 496 9
E 215 32 2
E 337 113 3
E 275 109 1
E 327 316 6
E 400 38 4
E 98 429 9
E 33 316 1
E 274 94 6
E 499 487 10
E 29 396 1
E 102 113 8
E 171 69 3
E 49 327 1
E 282 195 1
E 470 286 3
E 369 76 3
E 337 11 1
E 113 476 5
E 356 117 10
E 208 243 2
E 166 31 1
E 327 438 6
E 392 228 8
E 97 269 9
E 350 115 2
