N 500
E 253 374 6
E 382 253 6
E 246 382 8
E 374 486 7
E 469 253 5
E 486 155 8
E 374 498 7
E 374 370 2
E 155 387 9
E 387 77 5
E 442 387 10
E 77 343 9
E 230 253 6
E 184 387 8
E 442 196 7
E 330 155 5
E 196 443 4
E 442 191 4
E 120 443 9
E 343 265 7
E 246 1 8
E 119 343 9
E 246 203 7
E 353 374 4
E 28 353 2
E 370 101 9
E 370 402 6
E 132 353 8
E 134 1 3
E 132 143 3
E 77 103 10
E 247 1 3
E 105 353 1
E 103 48 8
E 381 203 4
E 101 312 2
E 390 230 5
E 134 175 4
E 238 196 4
E 143 207 4
E 70 207 1
E 132 73 8
E 498 18 3
E 73 232 9
E 390 144 10
E 247 446 6
E 18 167 2
E 184 349 7
E 19 207 7
E 191 396 10
E 340 265 3
E 215 48 10
E 28 242 1
E 287 105 9
E 346 191 3
E 89 155 6
E 132 391 10
E 45 191 10
E 144 431 8
E 210 287 3
E 469 61 8
E 126 191 3
E 181 155 5
E 196 40 2
E 28 180 7
E 210 163 3
E 490 381 5
E 246 447 5
E 469 36 9
E 446 329 10
E 246 46 7
E 177 498 3
E 216 46 10
E 96 391 6
E 88 253 8
E 246 403 2
E 143 384 9
E 443 58 3
E 101 213 5
E 90 403 5
E 53 191 4
E 349 282 1
E 29 431 9
E 45 263 8
E 264 1 4
E 390 366 3
E 391 269 8
E 264 407 2
E 132 362 8
E 306 120 5
E 51 215 3
E 231 390 2
E 430 366 6
E 125 134 2
E 430 456 5
E 61 168 1
E 431 261 5
E 446 84 8
E 362 451 8
E 251 282 2
E 213 136 1
E 454 498 9
E 196 466 1
E 106 447 10
E 90 176 3
E 210 326 8
E 203 22 9
E 181 111 4
E 269 221 8
E 143 408 9
E 344 247 6
E 156 344 9
E 499 28 6
E 346 78 7
E 67 442 4
E 387 497 5
E 363 180 10
E 155 369 3
E 132 424 1
E 456 79 9
E 221 333 3
E 374 284 9
E 166 265 10
E 21 96 1
E 299 210 9
E 421 340 9
E 70 159 6
E 126 360 1
E 269 457 2
E 428 106 1
E 345 143 9
E 81 403 1
E 268 353 8
E 237 431 5
E 53 279 4
E 29 245 4
E 58 212 2
E 213 86 7
E 442 404 2
E 221 386 6
E 388 424 6
E 380 353 3
E 2 443 2
E 430 488 5
E 406 184 9
E 64 386 6
E 245 288 4
E 346 271 6
E 268 123 6
E 181 461 6
E 490 303 8
E 191 323 3
E 89 192 6
E 387 27 5
E 159 415 6
E 243 53 7
E 69 181 1
E 430 7 9
E 54 363 5
E 55 238 8
E 213 304 2
E 86 350 10
E 374 124 8
E 443 414 7
E 5 89 5
E 475 126 3
E 133 48 5
E 264 286 4
E 83 132 9
E 45 280 9
E 328 88 2
E 168 217 7
E 118 215 4
E 137 396 1
E 244 124 9
E 447 354 4
E 158 306 4
E 257 181 3
E 159 107 1
E 164 119 5
E 46 162 5
E 488 478 4
E 382 11 7
E 223 36 9
E 105 42 8
E 493 381 7
E 54 104 9
E 307 176 1
E 255 498 3
E 463 221 10
E 130 134 8
E 241 353 3
E 39 451 9
E 499 410 3
E 249 21 3
E 465 499 2
E 289 134 10
E 315 238 2
E 180 341 6
E 387 4 6
E 266 340 1
E 469 9 9
E 5 174 7
E 279 157 10
E 183 349 6
E 85 67 8
E 476 488 6
E 179 244 6
E 108 387 2
E 299 383 2
E 70 468 1
E 123 248 9
E 485 143 9
E 158 218 6
E 340 66 8
E 186 90 8
E 416 238 5
E 279 14 3
E 92 249 10
E 270 498 2
E 440 247 5
E 180 80 2
E 107 385 2
E 59 402 8
E 346 448 7
E 419 181 4
E 393 323 3
E 222 108 9
E 470 230 10
E 371 70 3
E 221 202 7
E 357 73 7
E 419 484 7
E 149 39 4
E 289 459 1
E 488 398 9
E 22 198 7
E 472 493 10
E 397 380 1
E 255 399 3
E 89 236 8
E 267 488 8
E 334 2 5
E 111 356 1
E 260 202 3
E 465 87 3
E 127 27 3
E 23 90 6
E 365 238 6
E 318 207 6
E 362 16 2
E 430 420 10
E 7 33 2
E 316 111 1
E 278 424 2
E 338 365 4
E 184 467 1
E 20 490 8
E 13 257 5
E 55 394 9
E 254 133 1
E 209 16 2
E 390 491 2
E 67 453 7
E 150 70 1
E 310 48 4
E 240 461 7
E 404 367 9
E 274 404 2
E 129 408 8
E 167 336 7
E 394 171 10
E 405 459 1
E 194 282 8
E 188 360 7
E 491 60 7
E 469 56 5
E 77 75 9
E 216 52 9
E 474 318 2
E 260 178 8
E 397 411 7
E 375 424 9
E 213 47 4
E 258 143 7
E 73 12 4
E 379 279 5
E 97 288 6
E 265 199 4
E 145 188 6
E 210 319 5
E 276 133 9
E 59 332 7
E 450 97 2
E 325 390 1
E 412 106 8
E 218 195 9
E 100 61 7
E 159 112 8
E 97 364 6
E 164 296 5
E 410 314 10
E 391 197 10
E 399 300 10
E 230 219 1
E 226 269 4
E 382 228 3
E 116 267 1
E 477 5 10
E 201 53 4
E 333 295 7
E 58 449 3
E 273 16 10
E 30 431 7
E 272 246 6
E 296 317 7
E 432 431 8
E 290 428 9
E 88 135 4
E 16 0 6
E 154 388 5
E 401 30 6
E 139 241 1
E 337 237 4
E 259 194 8
E 368 88 3
E 275 5 1
E 429 194 10
E 206 158 4
E 434 88 4
E 396 193 3
E 418 1 10
E 336 359 2
E 123 239 8
E 391 128 9
E 162 409 10
E 311 359 5
E 480 192 2
E 459 65 4
E 192 62 10
E 394 38 5
E 271 389 9
E 216 378 2
E 117 403 5
E 496 213 4
E 37 97 4
E 392 360 2
E 262 14 9
E 410 313 6
E 63 184 1
E 175 204 6
E 56 172 9
E 180 417 4
E 193 49 1
E 181 160 3
E 142 144 8
E 208 65 6
E 107 113 1
E 138 236 1
E 426 239 7
E 253 492 3
E 327 156 8
E 391 285 3
E 43 369 8
E 143 331 2
E 363 169 1
E 177 320 9
E 444 367 3
E 200 78 4
