N 500
E 0 1 192.020741
E 0 258 28.494721
E 0 251 42.725004
E 0 38 14.005618
E 1 99 18.854977
E 1 3 196.224487
E 1 259 38.173901
E 1 230 30.538816
E 1 105 12.339564
E 1 137 39.694509
E 1 364 20.975561
E 1 369 41.442271
E 1 338 38.941274
E 1 466 24.258791
E 1 284 38.376114
E 1 184 28.825273
E 1 441 10.946178
E 1 252 33.889995
E 1 190 23.746755
E 2 5 138.029625
E 2 142 37.939860
E 2 272 42.719596
E 2 273 15.155806
E 2 402 26.535870
E 2 147 30.303652
E 2 276 285.666114
E 2 429 12.372608
E 2 432 354.933200
E 2 306 32.798948
E 2 52 22.213083
E 2 53 26.269331
E 2 59 43.309972
E 2 200 32.862775
E 2 210 34.646109
E 2 84 30.906254
E 2 341 37.223429
E 2 119 15.884246
E 2 351 21.512999
E 2 481 27.533732
E 2 101 35.347611
E 2 368 18.454394
E 2 247 18.147440
E 2 380 22.476300
E 3 417 31.454795
E 3 130 28.420676
E 3 228 43.942469
E 3 36 37.530938
E 3 7 264.058083
E 3 423 26.576011
E 3 424 10.612525
E 3 138 27.931152
E 3 428 172.492491
E 3 269 31.944728
E 3 396 32.357235
E 3 375 36.278603
E 3 411 38.115308
E 4 259 42.640380
E 4 9 388.423967
E 4 234 30.580220
E 4 137 43.570729
E 4 201 43.699662
E 4 205 14.117252
E 4 209 35.681830
E 4 369 40.782832
E 5 128 20.135678
E 5 11 340.338284
E 5 238 24.117061
E 5 399 30.381166
E 5 80 3.908739
E 5 404 18.924494
E 5 86 278.632895
E 5 410 272.288553
E 5 187 25.430102
E 5 285 28.223976
E 5 222 38.748262
E 6 35 38.155679
E 6 388 41.882840
E 6 419 14.847540
E 6 154 12.783357
E 6 168 22.204369
E 6 9 35.653389
E 6 426 203.388242
E 6 107 43.836807
E 6 204 41.176785
E 6 13 323.651234
E 6 235 14.621673
E 6 456 35.848188
E 6 112 16.738082
E 6 50 31.998508
E 6 178 37.591807
E 6 58 34.043061
E 6 191 42.698661
E 7 354 35.983088
E 7 70 23.137362
E 7 266 14.214546
E 7 15 109.513278
E 7 401 15.105649
E 7 338 39.399324
E 7 85 37.477413
E 7 23 29.858521
E 7 217 26.990455
E 7 189 14.477001
E 8 192 24.047195
E 8 450 35.888186
E 8 68 25.631047
E 8 69 25.492901
E 8 17 308.236560
E 8 150 29.924789
E 8 374 27.487430
E 8 250 13.025725
E 9 419 31.053716
E 9 104 36.283120
E 9 168 14.289919
E 9 107 26.452876
E 9 204 26.076827
E 9 235 33.135313
E 9 14 43.606462
E 9 460 37.684720
E 9 178 5.296364
E 9 19 259.282407
E 9 154 29.684636
E 9 283 22.889008
E 9 188 301.841023
E 9 319 39.725823
E 10 194 18.400880
E 10 389 34.944002
E 10 488 27.180403
E 10 493 23.188610
E 10 430 26.575309
E 10 495 17.783168
E 10 277 39.361807
E 10 21 136.097229
E 10 279 33.948360
E 10 409 37.535702
E 10 474 26.332163
E 10 315 14.367486
E 10 158 13.799122
E 10 159 22.834353
E 11 138 85.544083
E 11 146 24.139438
E 11 21 34.561470
E 11 23 198.944489
E 11 408 33.621133
E 11 34 38.341667
E 11 162 37.002462
E 11 293 18.487516
E 11 166 30.736112
E 11 302 44.364968
E 11 431 28.908087
E 11 49 30.452802
E 11 308 38.839995
E 11 447 8.555387
E 11 320 39.856538
E 11 195 22.411173
E 11 197 41.511832
E 11 74 32.366838
E 11 459 213.884523
E 11 76 26.491290
E 11 223 29.311210
E 11 479 31.656319
E 11 126 20.710401
E 12 37 43.404187
E 12 47 43.728461
E 12 401 36.773295
E 12 338 28.768407
E 12 85 44.323677
E 12 25 316.627554
E 12 190 41.434509
E 13 384 24.567512
