N 50
E 0 33 8
E 0 5 9
E 0 38 13
E 0 48 9
E 0 40 13
E 0 41 9
E 0 11 7
E 0 47 6
E 0 16 8
E 0 18 9
E 0 22 13
E 0 24 6
E 0 25 12
E 1 36 5
E 1 5 8
E 1 38 10
E 1 7 5
E 1 40 13
E 1 41 11
E 1 39 12
E 1 47 9
E 1 16 8
E 1 49 13
E 1 18 6
E 1 22 2
E 1 25 11
E 2 6 2
E 2 7 11
E 2 8 4
E 2 39 9
E 2 12 5
E 2 46 11
E 2 49 9
E 2 19 7
E 2 21 6
E 2 29 7
E 3 36 12
E 3 38 10
E 3 39 11
E 3 42 1
E 3 44 5
E 3 45 3
E 3 14 6
E 3 15 10
E 3 20 9
E 3 23 7
E 3 28 3
E 3 31 7
E 4 32 9
E 4 35 8
E 4 37 13
E 4 9 9
E 4 10 8
E 4 43 4
E 4 13 5
E 4 14 13
E 4 15 10
E 4 17 12
E 4 20 10
E 4 27 4
E 4 31 13
E 5 36 10
E 5 38 12
E 5 7 13
E 5 40 7
E 5 41 10
E 5 47 5
E 5 16 6
E 5 18 3
E 5 22 5
E 5 24 8
E 5 25 4
E 6 7 13
E 6 8 2
E 6 39 9
E 6 12 5
E 6 46 12
E 6 49 11
E 6 19 6
E 6 21 6
E 6 29 8
E 7 36 8
E 7 38 13
E 7 39 9
E 7 12 11
E 7 16 13
E 7 49 8
E 7 18 11
E 7 22 7
E 7 29 12
E 8 39 10
E 8 12 6
E 8 46 13
E 8 19 6
E 8 21 8
E 8 29 11
E 9 35 2
E 9 37 13
E 9 41 13
E 9 43 13
E 9 13 6
E 9 14 14
E 9 15 13
E 9 48 6
E 9 17 10
E 9 20 10
E 9 27 13
E 10 32 2
E 10 45 13
E 10 43 4
E 10 13 9
E 10 14 10
E 10 15 6
E 10 20 9
E 10 27 9
E 10 31 9
E 11 24 6
E 11 33 4
E 11 47 13
E 12 36 13
E 12 39 4
E 12 42 13
E 12 49 13
E 12 19 11
E 12 21 11
E 12 28 12
E 12 29 12
E 13 32 11
E 13 35 4
E 13 43 7
E 13 45 12
E 13 14 9
E 13 15 7
E 13 48 12
E 13 17 14
E 13 20 5
E 13 27 9
E 13 31 9
E 14 32 12
E 14 35 12
E 14 38 13
E 14 42 7
E 14 43 12
E 14 44 8
E 14 45 3
E 14 15 3
E 14 20 3
E 14 23 9
E 14 28 9
E 14 31 1
E 15 32 9
E 15 35 11
E 15 42 11
E 15 43 9
E 15 44 11
E 15 45 6
E 15 20 3
E 15 23 12
E 15 27 13
E 15 28 13
E 15 31 2
E 16 36 7
E 16 38 7
E 16 40 12
E 16 41 4
E 16 47 1
E 16 48 12
E 16 18 2
E 16 22 6
E 16 24 11
E 16 25 11
E 17 48 12
E 17 35 11
E 17 27 13
E 17 37 4
E 18 36 7
E 18 38 8
E 18 40 10
E 18 41 6
E 18 47 3
E 18 22 4
E 18 24 11
E 18 25 8
E 19 49 13
E 19 26 9
E 19 21 5
E 19 46 8
E 19 29 9
E 20 32 11
E 20 35 8
E 20 38 13
E 20 42 10
E 20 43 10
E 20 44 12
E 20 45 6
E 20 23 13
E 20 27 13
E 20 28 11
E 20 31 3
E 21 49 8
E 21 26 8
E 21 29 3
E 21 46 5
E 22 36 6
E 22 38 10
E 22 40 11
E 22 41 10
E 22 47 7
E 22 25 8
E 23 42 8
E 23 44 2
E 23 45 7
E 23 28 9
E 23 30 10
E 23 31 9
E 24 40 8
E 24 25 8
E 24 47 9
E 24 33 10
E 25 40 2
E 25 47 9
E 26 29 10
E 26 46 3
E 27 32 8
E 27 35 12
E 27 43 4
E 27 37 13
E 28 36 9
E 28 38 9
E 28 39 8
E 28 41 13
E 28 42 1
E 28 44 6
E 28 45 6
E 28 31 10
E 29 49 5
E 29 46 7
E 30 34 8
E 30 44 12
E 31 32 11
E 31 35 12
E 31 42 8
E 31 43 11
E 31 44 8
E 31 45 4
E 32 43 4
E 33 48 12
E 35 48 7
E 35 41 12
E 35 43 12
E 35 45 13
E 35 38 13
E 36 41 7
E 36 42 11
E 36 47 9
E 36 38 4
E 36 39 9
E 38 39 12
E 38 41 4
E 38 42 9
E 38 45 12
E 38 47 8
E 38 48 12
E 39 42 10
E 39 44 12
E 40 47 11
E 41 48 9
E 41 42 13
E 41 47 5
E 42 44 5
E 42 45 4
E 44 45 5
E 46 49 11
E 47 48 12
S 39 42 
S 23 0 18 1 
S 11 46 
S 48 37 
S 26 16 
