N 11
E 0 6 88933
E 0 7 149283
E 0 8 59431
E 0 9 106353
E 1 2 129408
E 1 3 185588
E 1 4 164388
E 1 5 94297
E 1 7 114038
E 1 8 190093
E 1 9 164918
E 1 10 84016
E 2 3 121988
E 2 4 107148
E 2 5 139743
E 2 9 113773
E 2 10 136828
E 3 4 70159
E 3 5 124638
E 4 5 112978
E 4 6 103438
E 4 7 102643
E 5 7 91168
E 5 8 132588
E 6 7 187973
E 6 8 151933
E 6 9 119603
E 6 10 93403
E 7 8 121193
E 7 9 130203
E 7 10 124638
E 8 9 150343
E 8 10 125698
E 9 10 117218
S 8 10 0 2 3 7 1 4 9 5 6
