N 11
E 0 1 9600
E 0 2 18720
E 0 3 17840
E 0 4 16320
E 0 5 14160
E 0 6 22000
E 0 7 25600
E 0 8 28040
E 0 9 14440
E 1 2 12520
E 1 3 14040
E 1 4 17520
E 1 5 10760
E 1 6 14560
E 1 7 23560
E 1 8 23200
E 1 9 10120
E 2 3 16160
E 2 4 11040
E 2 5 21800
E 2 6 0
E 2 7 0
E 2 8 18920
E 2 9 12760
E 2 10 18880
E 3 4 12640
E 3 5 15840
E 3 6 15640
E 3 7 19720
E 3 8 18600
E 3 9 9320
E 4 5 13720
E 4 6 17000
E 4 7 23120
E 4 8 20280
E 4 9 10240
E 5 6 24320
E 5 7 11920
E 5 8 15880
E 5 9 21080
E 6 7 9240
E 6 8 7160
E 6 9 22440
E 7 8 18160
E 7 9 18320
E 8 9 20440
E 9 10 11720
S 7 10 0 3 6 4 1 9
S 5 8 2
