N 11
E 0 1 1593
E 0 2 237
E 0 6 1486
E 0 7 999
E 0 8 91
E 0 9 280
E 0 10 403
E 1 2 357
E 1 3 491
E 1 4 310
E 1 5 704
E 1 7 807
E 1 9 442
E 1 10 453
E 2 4 988
E 2 5 82
E 2 7 871
E 2 8 1002
E 2 9 450
E 2 10 476
E 3 4 291
E 3 5 346
E 3 6 623
E 3 7 1500
E 3 8 400
E 3 9 600
E 3 10 800
E 4 5 750
E 4 6 850
E 4 7 680
E 4 8 1100
E 5 7 800
E 5 9 200
E 5 10 480
E 6 7 300
E 6 8 500
E 6 9 200
E 6 10 900
E 7 9 1100
E 7 10 500
E 8 9 800
E 8 10 100
S 9 10 0 1 2 3 4 6 7 8 5
